type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,country,antisemitic_post,non_antisemitic_post
tweet,2023-04-27 18:31:43+00:00,https://twitter.com/Doranimated/status/1651655381569904651,"Only in Israel. Tonight in Jerusalem there’s a huge demonstration in support of the judicial reform. So one guy turned to his WhatsApp group and asked if anyone had an Israeli flag to lend him. Another guy responded, saying, no problem, but you must return it to me by Saturday.  I need it to protest AGAINST the reform. Of course I will, the first guy replies. Thank you!",Doranimated,https://x.com/Doranimated,"Washington, DC",149931,6341,2011-03-30,1631,70,230,United States of America,False,True
tweet,2023-04-24 12:00:15+00:00,https://twitter.com/jihadwatchRS/status/1650469699321319424,"Poland: Muslim activist denies Holocaust, says ‘if we truly want peace in the world, Israel must be destroyed’ https://t.co/n8ewWaEyau https://t.co/SAljA3OxRf",jihadwatchRS,https://x.com/jihadwatchRS,Reality,256137,883,2009-02-03,1463,54,740,Unknown,False,True
tweet,2023-04-29 14:38:38+00:00,https://twitter.com/DerbyChrisW/status/1652321500274253828,"The Israel lobby is trying to close down @PDeclassified because we are exposing the extraordinary lengths they go to in order to whitewash the reality of Israel's brutal apartheid system.

Show your solidarity with the Palestinian people by sharing this video. https://t.co/NVDV2MaOUB",DerbyChrisW,https://x.com/DerbyChrisW,Derby,150174,5316,2009-06-22,1755,44,1750,Unknown,False,True
tweet,2023-04-25 18:12:32+00:00,https://twitter.com/BDSmovement/status/1650925775598546944,"The Belgian city of Liège has voted to end all ties with Israel citing its regime of “apartheid, colonization and military occupation” against Palestinians. Liège now joins Oslo and Barcelona municipalities in ending complicity in Israel’s grave human rights violations. https://t.co/Ztrxhn4je4",BDSmovement,https://x.com/BDSmovement,Global,409663,194,2009-06-12,2648,76,1066,Unknown,False,True
tweet,2023-04-27 07:06:32+00:00,https://twitter.com/InbarCohen13/status/1651482949236170752,"“We are two Christian Arab siblings who are proud to serve in the State of Israel! Yes, there are Arabs in the army and we are most proud to serve the country and be part of it. We grew up in a home that celebrates Israel’s Independence Day and raises the Israeli flag with pride and without fear “🤗☺

Thank you so much for your service ❤️🇮🇱",InbarCohen13,https://x.com/InbarCohen13,Unknown,82596,444,2018-11-20,5122,57,674,Unknown,False,True
tweet,2023-04-26 17:13:43+00:00,https://twitter.com/AmbAlKhaja/status/1651273361085939732,"Today, we participated in the Independence Day celebrations of the State of #Israel at the President's Residence.
Thank you for the warm welcoming & kind hospitality @Isaac_Herzog. Always a pleasure to be among good friends and colleagues.
Yom Ha’Atzmaut Sameach! #Israel75

Photo Credit 📸
Meir Dahan
Amos Ben Gershom",AmbAlKhaja,https://x.com/AmbAlKhaja,Unknown,47423,174,2021-02-17,1420,31,196,Unknown,False,True
tweet,2023-04-22 06:48:42+00:00,https://twitter.com/ChinaksOfLagos/status/1649666518915989508,"STORY THREAD!!!

At 3 a.m. one night in 1988, Hawaiian singer Israel Kamakawiwo'ole called a local studio and said he needed to record something right then and there. He pleaded with the engineer: ""Please, can I come in? I have an idea."" https://t.co/RNLcbkNb5e",ChinaksOfLagos,https://x.com/ChinaksOfLagos,check my recent tweets 👇🏽,52982,4741,2020-04-24,1045,35,293,Unknown,False,True
tweet,2023-04-29 06:43:25+00:00,https://twitter.com/MuhammadSmiry/status/1652201904548507648,Good morning from Palestine https://t.co/9jQYNtIyY7,MuhammadSmiry,https://x.com/MuhammadSmiry,Palestine,834204,112636,2010-12-13,4995,10,536,Palestine,False,True
tweet,2023-04-08 19:10:50+00:00,https://twitter.com/palinfoen/status/1644779855047786499,I stand with Palestine. Do you? https://t.co/5qFiPWINyL,palinfoen,https://x.com/palinfoen,Palestine,91996,649,2011-06-28,6433,99,2239,Palestine,True,False
tweet,2023-04-08 03:54:30+00:00,https://twitter.com/palinfoen/status/1644549251265966080,No Israel/No Jewish militias = peace in Al Aqsa and peace in Palestine https://t.co/yw5sJPSOfd,palinfoen,https://x.com/palinfoen,Palestine,91996,649,2011-06-28,2292,27,648,Unknown,False,True
tweet,2023-04-18 03:37:01+00:00,https://twitter.com/SamarDJarrah/status/1648168732043227138,"Now you can understand the brutality of Israelis especially in Jerusalem. This presence reminds them that the land was Palestine, is Palestine snd will always remain Palestine. https://t.co/vCGifKcLlT",SamarDJarrah,https://x.com/SamarDJarrah,USA,230058,2077,2010-03-17,6466,49,2180,United States of America,False,True
tweet,2023-04-26 10:12:41+00:00,https://twitter.com/BaytAlFann/status/1651167406390116352,"Once a traditional craft practiced by village women, Palestinian embroidery has become an important symbol of Palestinian culture &amp; identity. A rich artistic tradition passed down through generations, it is now common in all of Palestine &amp; among members of the diaspora

A thread https://t.co/k3RGOPDklz",BaytAlFann,https://x.com/BaytAlFann,The world ,150784,1647,2021-07-28,3482,79,843,Unknown,False,True
tweet,2023-04-28 20:07:16+00:00,https://twitter.com/PalestineCultu1/status/1652041812280745988,"It was always Palestine.         
It is Palestine.              
It will always be Palestine. https://t.co/2sEEP9KaLc",PalestineCultu1,https://x.com/PalestineCultu1,"San Diego, CA",92097,5833,2020-05-09,3216,26,862,United States of America,False,True
tweet,2023-04-29 16:29:00+00:00,https://twitter.com/SaraReyi/status/1652349271864414208,"This is what life looks like in Palestine. 

Do not ignore https://t.co/DeAUaynW4v",SaraReyi,https://x.com/SaraReyi,Unknown,84453,3462,2020-12-21,5747,124,3694,Unknown,False,True
tweet,2023-04-13 18:07:34+00:00,https://twitter.com/Khamenei_m/status/1646575873796059137,"Muslim nations, with whatever manner and way they may have, can become united for one goal. And that goal is #Palestine and the need to strive for its liberation.

Imam Khamenei
Feb. 21, 2017

#FreePalestine 🇵🇸 https://t.co/SJR3MW78L5",Khamenei_m,https://x.com/Khamenei_m,Islamic Republic of Iran,33732,1,2021-06-30,2716,35,895,Iran,False,True
tweet,2023-04-13 01:17:51+00:00,https://twitter.com/HalalNation_/status/1646321767223287809,"Palestine, you will return, in sha Allah 🥀 https://t.co/dRDcElADeP",HalalNation_,https://x.com/HalalNation_,Allah’s earth,200946,5462,2020-06-17,7229,27,783,Unknown,False,True
tweet,2023-04-03 11:03:10+00:00,https://twitter.com/thatdayin1992/status/1642845191005700099,"South Africa's FM, Naledi Pandor: ""They don't believe in int rules when it doesn't suit them,... You can't say because Ukraine has been invaded, suddenly sovereignty is important, but it was never important for Palestine.""
https://t.co/01wCM7opYf",thatdayin1992,https://x.com/thatdayin1992,Islamic Republic of Iran,195330,372,2013-10-27,4798,85,1711,Iran,False,True
tweet,2023-04-11 17:02:40+00:00,https://twitter.com/Khamenei_m/status/1645834763586895873,"Occupied #Palestine will be returned to the people of Palestine
#FreePalestine

https://t.co/aCF3l1AQwI https://t.co/tKV1phmm1T",Khamenei_m,https://x.com/Khamenei_m,Islamic Republic of Iran,33732,1,2021-06-30,2208,14,659,Iran,False,True
tweet,2023-04-06 22:02:58+00:00,https://twitter.com/SALHACHIMI/status/1644098395773063169,"Basic rules and customs of #Israel politics:

- If in doubt over policy, buy time by bombing #Gaza

- if you need an election boost, bomb Gaza

- if under pressure, bomb Gaza

- if public support is low, bomb Gaza to bring it back up

#apartheid #Palestine https://t.co/IOJcjCJLbX",SALHACHIMI,https://x.com/SALHACHIMI,Around somewhere...,83024,1650,2013-10-14,5171,89,2498,Unknown,False,True
tweet,2023-04-26 07:59:36+00:00,https://twitter.com/Africa4Pal/status/1651133913509552132,"South Africa, 1976.        Palestine, 2021. https://t.co/g7927BGZMg",Africa4Pal,https://x.com/Africa4Pal," 75, 12th Street, Parkhurst",144712,1000,2011-01-31,1484,18,909,South Africa,False,True
tweet,2023-04-05 23:53:45+00:00,https://twitter.com/QudsNen/status/1643763888666624005,"Turkish President Recep Tayyip Erdogan warns Israeli occupation to stop brutal attacks on Jerusalem’s Al-Aqsa Mosque, saying people of Palestine are not alone. https://t.co/NagAw91naY",QudsNen,https://x.com/QudsNen,Unknown,526971,0,2012-03-15,3094,68,1196,Unknown,False,True
tweet,2023-04-07 16:04:05+00:00,https://twitter.com/QudsNen/status/1644370468206440452,"Turkish President Recep Tayyip Erdogan: ""The Islamic world should be united against Israel's attacks in Palestine"". https://t.co/ntAj5aJWJU",QudsNen,https://x.com/QudsNen,Unknown,526971,0,2012-03-15,7811,117,1812,Unknown,False,True
tweet,2023-04-27 03:04:46+00:00,https://twitter.com/abierkhatib/status/1651422103868932096,"Foreign citizenships DON’T protect Palestinians.

A German citizen of Palestine origin abused and dehumanized called “ Dirty Palestinian”  at Tel Aviv airport. Watch 
Part 1 https://t.co/Hks0Qom3LE",abierkhatib,https://x.com/abierkhatib,Amman,213919,2293,2013-01-14,2770,71,1256,Jordan,False,True
tweet,2023-04-13 18:14:11+00:00,https://twitter.com/chrisandrews64/status/1646577538854952961,"Today, @POTUS visited Leinster House, and acknowledged the positive impact of the Peace Process in Ireland that the US helped build.

We need to see the US helping to build a genuine Peace Process in #Palestine
Ireland has shown the possibility of building a lasting peace. https://t.co/VpuMUrMMYh",chrisandrews64,https://x.com/chrisandrews64,Dublin,8001,3249,2010-03-26,3084,58,407,Ireland,False,True
tweet,2023-04-07 14:59:28+00:00,https://twitter.com/STWuk/status/1644354208387289091,"We're outside the Israeli Embassy in London to condemn Israel's barbaric violence against Palestinians at the Al-Aqsa mosque, in Gaza and across occupied Palestine. 

Solidarity with Palestinian resistance.

Today, as always.

#AlAqsaUnderAttack
#HandsOffAlAqsa
#FreePalestine https://t.co/bNi3wc9UQc",STWuk,https://x.com/STWuk,Unknown,71769,4416,2009-03-06,2007,44,733,Unknown,False,True
tweet,2023-04-05 16:18:21+00:00,https://twitter.com/corbyn_project/status/1643649284594597898,"Last night’s assault on Palestinian worshippers by Israeli forces at Al-Aqsa mosque is an egregious violation of human rights.

We stand with the people of Palestine in the face of attacks on their dignity and freedom under the apartheid regime. 🇵🇸 

https://t.co/XMzrd6Jzuv",corbyn_project,https://x.com/corbyn_project,Unknown,84321,536,2020-11-13,1141,39,612,Unknown,False,True
tweet,2023-04-12 14:58:08+00:00,https://twitter.com/TateTheTalisman/status/1646165812770754560,"Send me links to “GoFundMe” pages of legitimate people doing good work in Palestine. 

Thank you.",TateTheTalisman,https://x.com/TateTheTalisman,"Bucharest, Romania",2926760,807,2013-12-09,30075,168,2414,Romania,False,True
tweet,2023-04-18 10:29:25+00:00,https://twitter.com/Israel/status/1648272512650735617,"Israel remembers: At 10:00AM the entire country came to a halt and held two minutes of silence for the 6,000,000 Jews murdered in the Holocaust. 

Watch: https://t.co/YK9OfQ2Ud8",Israel,https://x.com/Israel,"Jerusalem, Israel",1629639,5141,2009-07-01,2712,46,589,Israel,False,True
tweet,2023-04-25 17:00:00+00:00,https://twitter.com/IsraeliPM/status/1650907522566438931,"Today, we are celebrating 75 years of Israel's independence.
Happy Independence Day, Israel! 🇮🇱 https://t.co/r0uIzlNIv0",IsraeliPM,https://x.com/IsraeliPM,"Jerusalem, Israel",1282498,142,2010-05-07,3344,71,555,Israel,False,True
tweet,2023-04-17 16:25:35+00:00,https://twitter.com/Israel/status/1647999757539745798,"Tonight marks the beginning of Yom Hashoah, Israel's Holocaust Memorial Day.

For the next 24 hours, this account will be a virtual memorial for the 6,000,000 Jewish victims of the Holocaust.

Help keep their memory alive by sharing the stories of survivors using #NeverForget. https://t.co/1v2YmUMHX2",Israel,https://x.com/Israel,"Jerusalem, Israel",1629639,5141,2009-07-01,1267,32,372,Israel,False,True
tweet,2023-04-21 12:27:49+00:00,https://twitter.com/PahlaviReza/status/1649389474537697283,"Thank you to the @UofHaifa @EzriCenter (named after Israel’s former ambassador to Iran, Meir Ezri, who was born in Esfahan) for the opportunity to lay out my vision for a future democratic Iran and a relationship between Iran and Israel that is rooted in our over 2,500 years of history and based on the democratic values shared between our nations, including respect for the rule of law, human rights, and religious freedom.

A special thank you to Yoram Ezri and @efratsopher, Amb. Ezri’s son and granddaughter, for their kind invitation and warm welcome.

Photos: Ariel Zandberg, GPO",PahlaviReza,https://x.com/PahlaviReza,Unknown,1402676,73,2009-05-06,16614,83,5772,Unknown,False,True
tweet,2023-04-22 18:15:38+00:00,https://twitter.com/PahlaviReza/status/1649839392486473728,"Yasmine and I would like to thank the people of Israel, President @Isaac_Herzog, PM @netanyahu, Minister @GilaGamliel and all of the other officials, business leaders, scientists and members of the Iranian diaspora who hosted us in #Israel and made our visit so productive and memorable. As we travelled the country, we were touched by the hospitality and energized by the optimism of the ordinary people whom we met along the way. We are particularly grateful to Minister Gamliel for her warm welcome and kind attention throughout our visit.

We are gratified to have been able to contribute to the rekindling of friendship between Iranians and Israelis. A future democratic Iran will seek cultural, scientific, and economic exchange with Israel and other neighbors across the region. That day is near.",PahlaviReza,https://x.com/PahlaviReza,Unknown,1402676,73,2009-05-06,16836,121,5613,Unknown,False,True
tweet,2023-04-24 19:39:30+00:00,https://twitter.com/ashoswai/status/1650585272512290829,"A boy hugging his father's grave on Israel's Memorial Day. 
Nothing justifies killing anyone. https://t.co/2DKnxWsxQ6",ashoswai,https://x.com/ashoswai,"Uppsala, Sverige",617778,1990,2009-08-31,7248,37,1126,Sweden,False,True
tweet,2023-04-11 16:04:25+00:00,https://twitter.com/lthomasnews/status/1645820106239254530,Watch Israel Adesanya keep his eyes open and on target as he expertly times the right hand that lead to the KO of Alex Pereira. #UFC287 https://t.co/ko3oStEIDU,lthomasnews,https://x.com/lthomasnews,"Washington, DC",171553,1256,2009-05-29,13901,233,1460,United States of America,False,True
