Unnamed: 0.1,Unnamed: 0,type,date,url,text,user,user_url,user_location,followers,following,account_creation_date,tweet_likes,quotes,retweets,antisemitic_post,non_antisemitic_post,country
59,59,tweet,2023-10-15 07:13:10+00:00,https://twitter.com/DrLoupis/status/1713452943419101496,Orthodox Jew explains why they are against the Zionist State of Israel.🇵🇸\n\n-The 75 years long occupation.\n-The Cruelty.\n-The Nakba. \n\nPure evil.🇮🇱 https://t.co/ZV2DGwhYbz,DrLoupis,https://x.com/DrLoupis,"København, Danmark",1248952,752,07/10/2021,33511,997,15987,TRUE,FALSE,Denmark
60,60,tweet,2023-10-06 14:50:07+00:00,https://twitter.com/Mondoweiss/status/1710306444640158087,"Israel's occupation also extends to Palestinian water resources. The Israeli government and private Israeli companies control and severely restrict Palestinian access to water, leaving the majority of Palestinians in the West Bank without running water, unlike Israeli settlers. https://t.co/MY6Xenvxbm",Mondoweiss,https://x.com/Mondoweiss,United States,144567,3783,21/04/2009,11419,285,6431,FALSE,TRUE,United States of America
61,61,tweet,2023-11-06 15:42:13+00:00,https://twitter.com/jacksonhinklle/status/1721553583370309732,🇨🇺🇮🇱 Cuban President Díaz-Canel condemns Israel & the US for waging 75 years of GENOCIDE & OCCUPATION of Palestine. Cuba stands with the Palestinian people & says that the only solution can come from Palestine’s right to exercise its self-determination. https://t.co/6Y7PTtIEaa,jacksonhinklle,https://x.com/jacksonhinklle,"Miami, FL",2518097,363,18/07/2019,15817,145,6446,TRUE,FALSE,United States of America
62,62,tweet,2023-10-10 15:46:56+00:00,https://twitter.com/YourAnonNews/status/1711770297173414186,"We stand with the Palestinian people in their endeavors to be free from occupation, but in no way stand with Hamas.  We stand with the people of Israel, but in no way do we support their government.",YourAnonNews,https://x.com/YourAnonNews,The Interwebs,7673640,833,09/04/2011,116822,997,12279,FALSE,TRUE,Unknown
63,63,tweet,2023-10-10 19:40:07+00:00,https://twitter.com/TorahJudaism/status/1711828977076060652,"We Jews are not Zionists. The state currently using the name Israel is a Zionist and atheist state. It is not a Jewish state.\n\nWe pray that G-d will deliver the Jews from this Zionist oppression.\n\nWe are against everything that Zionism represents, against any occupation. This is against our religion, against justice, against international law, against humanity. It should not be forgotten that real Jews and real rabbis have always opposed Zionism.",TorahJudaism,https://x.com/TorahJudaism,Unknown,252076,837,07/12/2022,14816,554,6068,TRUE,FALSE,Unknown
64,64,tweet,2023-10-26 06:53:22+00:00,https://twitter.com/Al__Quraan/status/1717434227858563077,"He was covering the war against Gaza since 2008. He was detained for 7 years in occupation prisons. Israel destroyed his house multiple times. But he kept reporting and stood still. Last day he lost his son, daughter & wife. 🇵🇸\n\nWael Al Dahduh, an example of patience and courage. https://t.co/d7F41cuXnY",Al__Quraan,https://x.com/Al__Quraan,World Wide,618222,0,21/02/2020,6313,40,3095,FALSE,TRUE,Unknown
65,65,tweet,2023-10-10 05:49:03+00:00,https://twitter.com/TorahJudaism/status/1711619834730234275,Hasidic Rabbi tearing the Israeli flag in the Synagogue. \n\nBeing against Israel or Zionism does not make you hostile to Jews and Judaism. Judaism is not Zionism. Zionists are atheists who pretend to be Jews and use Judaism to legitimize their own occupation policies. https://t.co/BfTvYV6Mby,TorahJudaism,https://x.com/TorahJudaism,Unknown,252076,837,07/12/2022,8838,311,3855,TRUE,FALSE,Unknown
66,66,tweet,2023-10-26 09:19:54+00:00,https://twitter.com/Lowkey0nline/status/1717471101083668950,Workers for a Free Palestine have blocked the entrance to the Elbit Systems factory in Kent.\n\nElbit Systems is Israel's largest arms company and provides 85% of the drones the Israeli occupation forces use. https://t.co/TF3M2eCQdP,Lowkey0nline,https://x.com/Lowkey0nline,Unknown,385939,6186,31/07/2018,10589,84,3890,FALSE,TRUE,Unknown
67,67,tweet,2023-10-19 08:32:35+00:00,https://twitter.com/One_Dawah/status/1714922477585838487,"إِنَّا ِلِلَّٰهِ وَإِنَّا إِلَيْهِ رَاجِعُونَ\n\nThe Israel Occupation Forces committed a very barbaric crime in the Nour Shams camp today\n\nThey killed Taha Muhammad, a Palestinian kid, in front of his father and mother, and they kept everyone away from him, which caused him to bleed to death.... 💔💔💔💔",One_Dawah,https://x.com/One_Dawah,Striving to do good ,57838,178,13/11/2018,3249,214,3136,TRUE,FALSE,Unknown
68,68,tweet,2023-10-09 05:38:52+00:00,https://twitter.com/TorahJudaism/status/1711254883888718198,Torah Jews once again showed that they stand by the Palestinian people by meeting with Palestinian President Mahmoud Abbas. Jews pray for the liberation of the Palestinian state and people from occupation.\n\nThe only responsible for this terrible war is Zionism and Zionist Israel. Jews are never safe in the Zionist state.\n\nThe only people responsible for these deaths are Israeli administrators and radical Zionists.\n\nZionists are not Jews. Israel is not a Jewish state. Jews are not responsible for Israel's war crimes.\n\nZionism is not Judaism. Judaism is not Zionism.\n\nWe pray for all the people who died because of the Zionists and Israel.,TorahJudaism,https://x.com/TorahJudaism,Unknown,252076,837,07/12/2022,11604,309,4235,TRUE,FALSE,Unknown
69,69,tweet,2023-11-05 14:36:11+00:00,https://twitter.com/bennyjohnson/status/1721174574786543770,🚨🚨🚨Obama says Israel is engaging in “OCCUPATION” Of Palestinian land.\n\nThen makes a moral equivalency between the State of Israel and Hamas.\n\nHard to quantify how radical and extremist this world view is coming from a former President who funded Iran\n\nhttps://t.co/cXwT8WBUcC,bennyjohnson,https://x.com/bennyjohnson,Tampa Florida ,2306074,2760,23/06/2008,7598,365,2759,FALSE,TRUE,United States of America
70,70,tweet,2023-10-25 08:30:08+00:00,https://twitter.com/BeckettUnite/status/1717096192134271095,"Israel is saying it will deny visas to UN officials “to teach them a lesson” after the UN General Secretary pointed to “56 years of occupation"" as a cause of conflict.\n\nIsrael believes it can make the UN an enemy.\n\nWhy? Because of Biden, Sunak & Starmer.\n\n https://t.co/YO2WZj9RFS",BeckettUnite,https://x.com/BeckettUnite,United Kingdom,171388,7651,24/01/2019,5605,243,2824,FALSE,TRUE,United Kingdom
71,71,tweet,2023-10-31 21:30:00+00:00,https://twitter.com/AJEnglish/status/1719466776902414672,"Hundreds of thousands of them live illegally on Palestinian land, and they’re a major part of Israel’s occupation. So what is an Israeli settler? ⤵️ https://t.co/4I02d49j62",AJEnglish,https://x.com/AJEnglish,"Doha, Qatar",8829039,247,17/04/2007,5282,151,4084,TRUE,FALSE,Qatar
72,72,tweet,2023-11-05 07:45:48+00:00,https://twitter.com/Al__Quraan/status/1721071301413269943,Indonesia today 🇮🇩 🤝 🇵🇸\nFrom the river to the sea \nPalestine will be free https://t.co/BokmeOVkcc,Al__Quraan,https://x.com/Al__Quraan,World Wide,618222,0,21/02/2020,158701,777,52136,TRUE,FALSE,Unknown
73,73,tweet,2023-10-27 00:29:03+00:00,https://twitter.com/islamicfreedom/status/1717699899246993763,"""From the River to the Sea Palestine Will be Free"" https://t.co/OJ3NFs6HNF",islamicfreedom,https://x.com/islamicfreedom,Los Angeles,782535,225,25/12/2012,24187,101,9795,TRUE,FALSE,United States of America
74,74,tweet,2023-10-20 04:38:08+00:00,https://twitter.com/Neelofa/status/1715225867264442864,"From the river to the sea, \nPalestine will be free 🇵🇸❤️ https://t.co/dRl5JjUN8U",Neelofa,https://x.com/Neelofa,KL,3104960,430,17/09/2009,15278,26,12762,TRUE,FALSE,Unknown
75,75,tweet,2023-10-18 09:39:53+00:00,https://twitter.com/Tilawatul_Quran/status/1714577028718927930,"From the river to the sea, Palestine will be free☝🏼🇵🇸 https://t.co/XCdjst5EEj",Tilawatul_Quran,https://x.com/Tilawatul_Quran,🇳🇬| الــقرءان,67862,15,26/03/2021,16514,64,7427,TRUE,FALSE,Nigeria
76,76,tweet,2023-10-28 03:23:25+00:00,https://twitter.com/_QAE0/status/1718106165585039643,"From the River to the Sea, https://t.co/xn7YEkE0Q2",_QAE0,https://x.com/_QAE0,Australia,56119,1508,23/11/2010,43135,101,15067,TRUE,FALSE,Australia
77,77,tweet,2023-10-22 05:19:57+00:00,https://twitter.com/Al__Quraan/status/1715961166298767818,"“From the river to the sea,\nPalestine will be free.” 🇵🇸❤️\n\nSurely, the help of Allah is near. \n\n#FreePalestine https://t.co/WscGkohFRJ",Al__Quraan,https://x.com/Al__Quraan,World Wide,618222,0,21/02/2020,10863,58,4989,TRUE,FALSE,Unknown
78,78,tweet,2023-10-28 05:26:16+00:00,https://twitter.com/NenekHani/status/1718137080340177061,"The Palestinians are the strongest people on earth.\n\nFrom the River to the Sea, https://t.co/dh5o94gLPb",NenekHani,https://x.com/NenekHani,Staring at coconut trees ,34052,709,26/10/2019,58265,59,20216,FALSE,TRUE,Unknown
79,79,tweet,2023-11-02 16:34:00+00:00,https://twitter.com/libsoftiktok/status/1720117063245766755,"Teacher in Ontario, Canada reads her class a poem which says “Israel should be banned” and included the genocidal slogan “from the river to the sea Palestine should be free” which means the eradication of Israel https://t.co/eysYaYw3J6",libsoftiktok,https://x.com/libsoftiktok,Depths of Hell,3015321,849,10/11/2020,19890,975,7186,TRUE,FALSE,Unknown
80,80,tweet,2023-10-29 13:40:10+00:00,https://twitter.com/snowkying/status/1718623762545803268,from the river to the sea 🇵🇸 https://t.co/pRllXcHOTG,snowkying,https://x.com/snowkying,lez🌸,4867,112,13/01/2021,31025,46,12762,TRUE,FALSE,Unknown
81,81,tweet,2023-11-05 18:06:33+00:00,https://twitter.com/GoodVibePolitik/status/1721227518051496338,“From the river to the sea makes me uncomfortable because where would I go?” asks the Brooklyn resident,GoodVibePolitik,https://x.com/GoodVibePolitik,Occupied Lenape Territory,42386,1179,07/05/2015,30963,58,5909,FALSE,TRUE,Unknown
82,82,tweet,2023-10-22 03:11:40+00:00,https://twitter.com/Azfarheri/status/1715928882560573825,"We are here ! FREE PALESTINE !!! From the river to the sea, Palestine will be free #FreePalestine 🇲🇾🇵🇸 https://t.co/8jm1282yih",Azfarheri,https://x.com/Azfarheri,Malaysia,1703065,2406,20/02/2012,16871,47,7009,TRUE,FALSE,Malaysia
83,83,tweet,2023-11-01 10:40:57+00:00,https://twitter.com/atiyyahballim/status/1719665826075234583,"‘death to arabs’ is perfectly fine but ‘from the river to the sea, palestine will be free’ is antisemitic?",atiyyahballim,https://x.com/atiyyahballim,rock bottom,1729,1146,03/10/2018,92626,308,47045,FALSE,TRUE,Unknown
84,84,tweet,2023-11-05 02:06:23+00:00,https://twitter.com/JoeTirtoDiputro/status/1720985883049128195,Indonesia today\nFrom the river to the sea \nPalestine will be free\n.\n#FreeGaza \n#FreePalestine https://t.co/hhtPHjOnYU,JoeTirtoDiputro,https://x.com/JoeTirtoDiputro,"Queens, NY 11373",3791,1914,08/09/2020,22957,308,12684,TRUE,FALSE,United States of America
85,85,tweet,2023-11-06 11:04:24+00:00,https://twitter.com/DrEliDavid/status/1721483665220227437,Pro-Israel 🇮🇱 march in Berlin 🇩🇪 yesterday.\n\nSee the difference? Our protests are not violent. We don't call for death and destruction. We don't call for jihad. We don't say “from the river to the sea”... https://t.co/bvW36iT4cF,DrEliDavid,https://x.com/DrEliDavid,🌍,581675,5791,22/11/2016,42186,201,8690,FALSE,TRUE,Unknown
86,86,tweet,2023-11-04 15:34:27+00:00,https://twitter.com/shimmeringolds/status/1720826850643956209,"From the River to the Sea, Palestine WILL be free. Soon Palestine will have their motherland back. 🇵🇸🕊️ https://t.co/qwB0jBNlRg",shimmeringolds,https://x.com/shimmeringolds,🌾 শ্রীনগর ও মুন্সীগঞ্জ 🐅,4800,960,13/05/2022,14972,96,6310,TRUE,FALSE,Bangladesh
87,87,tweet,2023-11-06 15:24:56+00:00,https://twitter.com/flandrepudding/status/1721549234049048649,"Israel does not have any right to exist. Sorry but for real fuck you, building your sociopathic “holy land” on the graves of so many Palestinians. I pray we all get to see the Israel’s fall from grace, and that we get to see Palestine be free again, from the river to the sea.",flandrepudding,https://x.com/flandrepudding,they/them,26920,491,29/12/2020,28952,71,12241,TRUE,FALSE,Unknown
88,88,tweet,2023-10-26 21:56:38+00:00,https://twitter.com/ArielElyseGold/status/1717661542341103817,"I don’t know who needs to hear this, but “from the river to the sea” is not antisemitic.",ArielElyseGold,https://x.com/ArielElyseGold,"Paterson, NJ",75856,512,28/04/2015,15274,145,3094,FALSE,TRUE,United States of America
89,89,tweet,2023-10-12 22:45:35+00:00,https://twitter.com/AmanyKhalefa/status/1712600430570623313,"From the river to the sea, Palestine will be free. Protest at Columbia has been going for 2.5 hours. All chants are about full support to Palestinian resistance. https://t.co/7ogtH3ssTv",AmanyKhalefa,https://x.com/AmanyKhalefa,"Jerusalem, Palestine.",25682,2200,04/01/2012,4231,31,1125,TRUE,FALSE,Unknown
90,94,tweet,2023-10-21 14:53:38+00:00,https://twitter.com/CensoredMen/status/1715743149761397174,"🇬🇧🇵🇸 Pro-Palestine Protest in Downing Street, London.\n\n“From the river to the sea, Palestine will be free.” https://t.co/wGd5v0mnV6",CensoredMen,https://x.com/CensoredMen,Unknown,1004203,881,17/12/2022,22257,130,8850,TRUE,FALSE,Unknown
91,95,tweet,2023-10-23 17:46:54+00:00,https://twitter.com/Mathilda_052001/status/1716511529057812823,"From the river to the sea, palestine will be free! ✊🏻🇵🇸\n\n#Gaza_Genocide #Palestine https://t.co/kUsQakbN2o",Mathilda_052001,https://x.com/Mathilda_052001,Unknown,2378,15,13/01/2023,8690,267,2529,TRUE,FALSE,Unknown
92,96,tweet,2023-10-13 22:57:09+00:00,https://twitter.com/AbbyMartin/status/1712965726913618285,"NOW: Thousands taking over the streets of Portland in solidarity with Palestine “From the river to the sea, Palestine will be free” https://t.co/Al9dLwjVvZ",AbbyMartin,https://x.com/AbbyMartin,"Oregon, USA",524700,1412,13/03/2009,19387,148,5798,TRUE,FALSE,United States of America
93,98,tweet,2023-10-14 13:18:46+00:00,https://twitter.com/redstreamnet/status/1713182560660971893,"NOW: Thousands of pro-Palestinian protesters swarmed central London to protest against Israel's ongoing bombardment of Gaza.  They carried signs and banners with messages such as ""Free Palestine"" or ""From the river to the sea, Palestine will be free,"" while chants echoed through the streets.\n\nProtesters from the group ""Palestine Action"" also covered the facade of the BBC news channel with red paint earlier today. The group wrote in a statement, ""Spreading lies about the occupation and fabricating approval for Israel's war crimes means you have Palestinian blood on your hands.""\n\n👉 For up-to-date coverage of developments from Palestine, follow us @redstreamnet",redstreamnet,https://x.com/redstreamnet,Global,65223,280,03/01/2023,1283,14,414,TRUE,FALSE,Unknown
94,99,tweet,2023-10-08 19:20:44+00:00,https://twitter.com/CollinRugg/status/1711099323566756306,"JUST IN: Masked pro-Palestine protesters gather in New York City after Hamas launched terror attacks against Israel.\n\nThe group was calling for the end of U.S. aid to Israel & could be heard chanting “From the river to the sea, Palestine will be free!”\n\nThe protest was condemned by Democrat New York Governor Kathy Hochul who called it “abhorrent and morally repugnant.”\n\nThe protest comes as the United States military announced plans to move warships closer to Israel as well as plans to evacuate American citizens.\n\nVideo: @Julio_Rosas11",CollinRugg,https://x.com/CollinRugg,United States,985499,410,26/07/2017,6282,370,2063,TRUE,FALSE,United States of America
